dataset,relative_path,filename,original_class,standardized_class,split,role
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00070.JPG,Rhizome Disease Root00070.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00071.JPG,Rhizome Disease Root00071.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00072.JPG,Rhizome Disease Root00072.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00073.JPG,Rhizome Disease Root00073.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00074.JPG,Rhizome Disease Root00074.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00075.JPG,Rhizome Disease Root00075.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00076.JPG,Rhizome Disease Root00076.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00077.JPG,Rhizome Disease Root00077.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00078.JPG,Rhizome Disease Root00078.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00079.JPG,Rhizome Disease Root00079.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00080.JPG,Rhizome Disease Root00080.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00081.JPG,Rhizome Disease Root00081.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00082.JPG,Rhizome Disease Root00082.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00083.JPG,Rhizome Disease Root00083.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00084.JPG,Rhizome Disease Root00084.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00085.JPG,Rhizome Disease Root00085.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00086.JPG,Rhizome Disease Root00086.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00087.JPG,Rhizome Disease Root00087.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00088.JPG,Rhizome Disease Root00088.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00089.JPG,Rhizome Disease Root00089.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00090.JPG,Rhizome Disease Root00090.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00091.JPG,Rhizome Disease Root00091.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00092.JPG,Rhizome Disease Root00092.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00093.JPG,Rhizome Disease Root00093.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00094.JPG,Rhizome Disease Root00094.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00095.JPG,Rhizome Disease Root00095.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00096.JPG,Rhizome Disease Root00096.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00097.JPG,Rhizome Disease Root00097.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00098.JPG,Rhizome Disease Root00098.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00099.JPG,Rhizome Disease Root00099.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00100.JPG,Rhizome Disease Root00100.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00101.JPG,Rhizome Disease Root00101.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00102.JPG,Rhizome Disease Root00102.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00103.JPG,Rhizome Disease Root00103.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00104.JPG,Rhizome Disease Root00104.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00105.JPG,Rhizome Disease Root00105.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00106.JPG,Rhizome Disease Root00106.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00107.JPG,Rhizome Disease Root00107.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00108.JPG,Rhizome Disease Root00108.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00109.JPG,Rhizome Disease Root00109.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00110.JPG,Rhizome Disease Root00110.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00111.JPG,Rhizome Disease Root00111.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00112.JPG,Rhizome Disease Root00112.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00113.JPG,Rhizome Disease Root00113.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00114.JPG,Rhizome Disease Root00114.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00115.JPG,Rhizome Disease Root00115.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00116.JPG,Rhizome Disease Root00116.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00117.JPG,Rhizome Disease Root00117.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00118.JPG,Rhizome Disease Root00118.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00119.JPG,Rhizome Disease Root00119.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00120.JPG,Rhizome Disease Root00120.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00121.JPG,Rhizome Disease Root00121.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00122.JPG,Rhizome Disease Root00122.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00123.JPG,Rhizome Disease Root00123.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00124.JPG,Rhizome Disease Root00124.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00125.JPG,Rhizome Disease Root00125.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00126.JPG,Rhizome Disease Root00126.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00127.JPG,Rhizome Disease Root00127.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00128.JPG,Rhizome Disease Root00128.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00129.JPG,Rhizome Disease Root00129.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00130.JPG,Rhizome Disease Root00130.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00131.JPG,Rhizome Disease Root00131.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00132.JPG,Rhizome Disease Root00132.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00133.JPG,Rhizome Disease Root00133.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00134.JPG,Rhizome Disease Root00134.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00135.JPG,Rhizome Disease Root00135.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00136.JPG,Rhizome Disease Root00136.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00137.JPG,Rhizome Disease Root00137.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00138.JPG,Rhizome Disease Root00138.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00139.JPG,Rhizome Disease Root00139.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00140.JPG,Rhizome Disease Root00140.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00141.JPG,Rhizome Disease Root00141.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00142.JPG,Rhizome Disease Root00142.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00143.JPG,Rhizome Disease Root00143.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00144.JPG,Rhizome Disease Root00144.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00145.JPG,Rhizome Disease Root00145.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00146.JPG,Rhizome Disease Root00146.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00147.JPG,Rhizome Disease Root00147.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00148.JPG,Rhizome Disease Root00148.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00149.JPG,Rhizome Disease Root00149.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00150.JPG,Rhizome Disease Root00150.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00151.JPG,Rhizome Disease Root00151.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00152.JPG,Rhizome Disease Root00152.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00153.JPG,Rhizome Disease Root00153.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00154.JPG,Rhizome Disease Root00154.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00155.JPG,Rhizome Disease Root00155.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00156.JPG,Rhizome Disease Root00156.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00157.JPG,Rhizome Disease Root00157.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00158.JPG,Rhizome Disease Root00158.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00159.JPG,Rhizome Disease Root00159.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00160.JPG,Rhizome Disease Root00160.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00161.JPG,Rhizome Disease Root00161.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00162.JPG,Rhizome Disease Root00162.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00163.JPG,Rhizome Disease Root00163.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00164.JPG,Rhizome Disease Root00164.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00165.JPG,Rhizome Disease Root00165.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00166.JPG,Rhizome Disease Root00166.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00167.JPG,Rhizome Disease Root00167.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00168.JPG,Rhizome Disease Root00168.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00169.JPG,Rhizome Disease Root00169.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00170.JPG,Rhizome Disease Root00170.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00171.JPG,Rhizome Disease Root00171.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00172.JPG,Rhizome Disease Root00172.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00173.JPG,Rhizome Disease Root00173.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00174.JPG,Rhizome Disease Root00174.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00175.JPG,Rhizome Disease Root00175.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00176.JPG,Rhizome Disease Root00176.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00177.JPG,Rhizome Disease Root00177.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00178.JPG,Rhizome Disease Root00178.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00179.JPG,Rhizome Disease Root00179.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00180.JPG,Rhizome Disease Root00180.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00181.JPG,Rhizome Disease Root00181.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00182.JPG,Rhizome Disease Root00182.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00001.JPG,Rhizome Healthy Root00001.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00002.JPG,Rhizome Healthy Root00002.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00004.JPG,Rhizome Healthy Root00004.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00005.JPG,Rhizome Healthy Root00005.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00007.JPG,Rhizome Healthy Root00007.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00008.JPG,Rhizome Healthy Root00008.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00009.JPG,Rhizome Healthy Root00009.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00010.JPG,Rhizome Healthy Root00010.JPG,Rhizome Healthy Root,Rhizome_Healthy_Root,external_excluded,excluded_non_leaf_domain
