dataset,filename,split,class_label,folder_id,sha256_api,sha256_actual,sha256_match,phash,size_bytes,created_date,download_status,local_path,download_url
Dataset_02_g46dvrcvwn,Rhizome Disease Root00056.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),c2ba25f3ef73d2d4e65c5028ea0da3ba27f474655b7b0416ef03b33ddc082d8e,ZIP_SHA256_VERIFIED,0143e3e3e3c78f9e,288787,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00056.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00057.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),9bdff268efe116d169bae9148bd60129a90fccec557e0713dea7a9f278fc2cf1,ZIP_SHA256_VERIFIED,c1c783c3c7c7d7df,188391,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00057.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00058.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),6bbe8ac9fd203dbfcace043d118fd34f942c073e706d4c694bbf728f4d6c994e,ZIP_SHA256_VERIFIED,8e9e87c3c6c6c6c6,257246,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00058.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00059.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),1316ad563be1efa326c56b5d5e1babc3e95aedfdd28d355c8414896ec8c30226,ZIP_SHA256_VERIFIED,1f3efff0e0e1e0e0,267315,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00059.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00060.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),2ea8a55f9de71a705878471c8de4bb55500214a0dd815e03a2c3c4ae3cb7c5bb,ZIP_SHA256_VERIFIED,1f7d4143e3e3e7ce,282679,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00060.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00061.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),79064b6ae6bac4d032ac9c346326614211154fda2a55cd7dc625b3724c85ffa1,ZIP_SHA256_VERIFIED,1f3f7be2e0f0f0e2,291051,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00061.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00062.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),06d5e5658d1578e373714d1bb4ffa9feb1b85f2e8fdc9967ad23fab253fef0d0,ZIP_SHA256_VERIFIED,cf8f878fc2c6c696,230863,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00062.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00063.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),aed3da25941add2018d64524f36ce112308c9567a189e35c11b0fad190ac27f8,ZIP_SHA256_VERIFIED,808783c78787979f,207869,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00063.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00064.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),4bfc50b564f2b4cc4fb0c87c130dddad3da724f42636d05a50bc868af036a4ad,ZIP_SHA256_VERIFIED,ec0787c3c383c3e7,266745,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00064.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00065.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),21aad6bf1376d214b26a3b7219e6a26b4e340e4d9a06d186d71d180c455d05c5,ZIP_SHA256_VERIFIED,e0e5c1e1e183f7f7,249667,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00065.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00066.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),cb45e1edade9c8b08ef658361490180c60e73679c27253745ac0f5906437c81c,ZIP_SHA256_VERIFIED,f0e0e0f0f0c1fbfb,251993,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00066.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00067.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),987083fa561ab005ada1c9d029caacc90a7136044391c6e858a6fc49532c3540,ZIP_SHA256_VERIFIED,3fd3e1e3c7a0707f,207940,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00067.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00068.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),ef4dd8329fdf128b72350e549b9b6d82653c040ddb9c5e034545235ee3ad6c7c,ZIP_SHA256_VERIFIED,7fffe7e7c3d2b030,185402,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00068.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00069.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),a306171b02f2391df786a696e0121721257742eef81bd4a2e8442e9612bc8604,ZIP_SHA256_VERIFIED,9f9f9f8cc1e7b370,217050,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00069.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00070.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),7ac01dced22f593cf1164a6041e19980e5b3f46369899a2ab613f7807fa89dc1,ZIP_SHA256_VERIFIED,bf3f3f8c81e3ec70,198101,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00070.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00071.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),180f13d37f04fccca6841ddecda16c5a4202908a3da6d759c86f242a41e3d832,ZIP_SHA256_VERIFIED,3f7f1e80c3f7f2f8,202460,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00071.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00072.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),eede63bf8724ce519962d1fddddc65428558182799aa91638e66f4c6c75fc642,ZIP_SHA256_VERIFIED,f1e0d1f1e1e7fbfb,178491,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00072.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00073.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),8300667309f269f58793ea12c489fae2d930bf3698de43ee6c4fdfafa6b39972,ZIP_SHA256_VERIFIED,f7e6c1c0c183cf9f,322161,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00073.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00074.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),03b49af1d63a3b6d2535761e41c12fde7f252f1fb309d09a8d0cdaa3795297db,ZIP_SHA256_VERIFIED,fff4e0e0e1e3e7e7,212912,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00074.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00075.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),929e8079fe79870a3d50bf3e583b7358a5e61d70ee61041151e4d097b46fe235,ZIP_SHA256_VERIFIED,f1c080c1e7efefe7,223656,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00075.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00076.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),8af903058d12930f04c521ee4d9397cfbea9bd7a4938beecf05427a3f484469d,ZIP_SHA256_VERIFIED,ff7f0f070723e3e3,239912,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00076.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00077.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),c344de3a3961f2df4ed688b2695e123311403946d85e6d922e84922d2e9fa76e,ZIP_SHA256_VERIFIED,2f07030303f9fdfe,241019,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00077.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00078.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),574c73560e80c48df1d540d4086ba0034d25fcf41067ef5eaaec9f5db0373641,ZIP_SHA256_VERIFIED,80c1e7efe7e3f3f3,207422,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00078.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00079.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),c2ba033e7e397bae2ab9123af7dc2274c1d28de51c76d422e9c476aa26a23e55,ZIP_SHA256_VERIFIED,f0f0f0f3f3f3f9f8,187239,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00079.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00080.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),9da7de56872142fec8069e888f78d0e1145dbd3f65fa96db8b4f8aa4842595d7,ZIP_SHA256_VERIFIED,ff4b8787c1c1e1e3,263403,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00080.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00081.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),b931597f919303458cf0eb7af834c73e2235d50bbea19d641fb7f6565fc181ec,ZIP_SHA256_VERIFIED,dfcfc7c3c1e1e3e7,244826,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00081.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00082.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),b270777ea2ac94ffb2538dbc0472f0338d501f6619703aeb5da265b172413e4c,ZIP_SHA256_VERIFIED,8307c7e7e7e7f3f3,179155,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00082.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00083.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),c7cb189573e4bc09a484bc3f86cf81562b2fab34c9c75d6735e1e882cd6192f9,ZIP_SHA256_VERIFIED,c3c1e3e3efefefe7,184094,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00083.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00084.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),ff92af6fd1aaf9b271d1025b55cd39e4abde5ec63aeb8f91a3f59b6ce8f7c7fa,ZIP_SHA256_VERIFIED,7bf7c7c7c3c3c3cb,217329,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00084.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00085.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),606a6771a30c72735330a2b1b7c81b18be6adcbb89b8062836ecf6b4302e4974,ZIP_SHA256_VERIFIED,8787c7c1e1efcfaf,196097,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00085.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00086.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),1f9540f4cdb9fc8a471f284fefc246e187e51e056c7e9faba4294fcb84f4e9d0,ZIP_SHA256_VERIFIED,e0e0e1e2efefffe7,162007,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00086.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00087.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),3c9d367a2100f143ead32070d0a53c7d6a14d5e4f054b8b2aab9e1d8739013aa,ZIP_SHA256_VERIFIED,81c7c7cfcfcfdfcf,117774,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00087.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00088.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),40322b09d630b784e7a3a93a4293fd6e9c7fbd0b27969fabd6a4b5055f947cc6,ZIP_SHA256_VERIFIED,9f1f03070f8fe76f,276987,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00088.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00089.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),40322b09d630b784e7a3a93a4293fd6e9c7fbd0b27969fabd6a4b5055f947cc6,ZIP_SHA256_VERIFIED,9f1f03070f8fe76f,276987,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00089.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00090.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),f149ccd49da090760bfb948e2dbc9a42a06a99989a3e23a58af545c3a0237a26,ZIP_SHA256_VERIFIED,9f8387c7e7f7f3fb,189729,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00090.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00091.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),de3360c6024c9f99314cb8599e1d9f8ffe24b15639017703ed63a760bf236cab,ZIP_SHA256_VERIFIED,0787cfcfe7e7f7f7,182029,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00091.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00092.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),a8826187da73991d19e94a9dcdc6b9d08558bb37ba86ee34c1c7d06020aa2957,ZIP_SHA256_VERIFIED,df0ec1c3c3c3cfff,224029,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00092.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00093.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),d91ece455a7c977b004c142222550f8b1ffe3a4ab70c0767d6941a979ee6f5c6,ZIP_SHA256_VERIFIED,cfc387c7e7f3fbfd,181493,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00093.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00094.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),b381d7c965fa551f95911bf31891d24871229a68907b05f441eae91229f84729,ZIP_SHA256_VERIFIED,ffc0f871e519271f,203911,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00094.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00095.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),de1db5d0caeb50f4ef94b9319f77f34194c0906a1c0ec230ac3d56d600688898,ZIP_SHA256_VERIFIED,c7c7c78727e7e7e7,238172,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00095.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00096.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),cde77c78ea15327f51f23249a37ec1038e2e2102a8f70f3adee6104c2c3c238b,ZIP_SHA256_VERIFIED,fff1f1e1c19b77ef,169806,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00096.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00097.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),2f15da7bc49175f106255ad7de8b11bf425c382eba83f5d36fb183383df5ef07,ZIP_SHA256_VERIFIED,ffbfc7c1e3c9c7d7,219017,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00097.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00098.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),e9ab46b1047ee71f9da093742aa925ecfb06b9635acf649fabf84b3288694329,ZIP_SHA256_VERIFIED,ffff3f07070783e7,231805,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00098.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00099.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),249a663a7a3671bd5b9c1e11c712d863ceaa4f34f568e3b72c5b8c693dbd368c,ZIP_SHA256_VERIFIED,7fffefc30367371f,142167,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00099.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Rhizome Disease Root00100.JPG,original,Rhizome_Disease_Roots,Rhizome Disease Root,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),bf4ec59bc4ad776c17d4ce19cc4c4a546810800711d31948a4b5f6d7ff88a60b,ZIP_SHA256_VERIFIED,ffcf0f030157f3fb,165851,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00100.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
