sample_id,dataset_source,filename,relative_path,label,binary_target,subcategory,split,role,md5_hash,file_size_bytes
DS02_TR_RHIZOME_Rhizome Disease Root00121.JPG,Dataset_02_Mendeley,Rhizome Disease Root00121.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00121.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,93add3722a565cd6a817ed4b12f77b89,163531
DS02_TR_RHIZOME_Rhizome Healthy Root00050.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00050.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00050.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,41d8c692c0672f174da5be2781943171,239877
DS02_TR_RHIZOME_Rhizome Disease Root00008.JPG,Dataset_02_Mendeley,Rhizome Disease Root00008.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00008.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,3bcd0b2c654fc7b7e1f8561d87ba80d6,226129
DS02_TR_RHIZOME_Rhizome Disease Root00102.JPG,Dataset_02_Mendeley,Rhizome Disease Root00102.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00102.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,be05187cbf196a5001bc3e6955385271,193647
DS02_TR_RHIZOME_Rhizome Disease Root00174.JPG,Dataset_02_Mendeley,Rhizome Disease Root00174.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00174.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,3b2e4be0409b8e97cfd3a3c71e5f7b90,169885
DS02_TR_RHIZOME_Rhizome Disease Root00056.JPG,Dataset_02_Mendeley,Rhizome Disease Root00056.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00056.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,7651d225041fa52c468c2983cb673036,288787
DS02_TR_RHIZOME_Rhizome Disease Root00145.JPG,Dataset_02_Mendeley,Rhizome Disease Root00145.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00145.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,8080db80bce42280f8d53dddc60361b8,158886
DS02_TR_RHIZOME_Rhizome Healthy Root00079.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00079.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00079.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,022a15dfae074c658c5cec21bfc2cc9e,299772
DS02_TR_RHIZOME_Rhizome Healthy Root00115.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00115.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00115.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,79356790f46895349be04d0c043b33d1,267369
DS02_TR_RHIZOME_Rhizome Disease Root00119.JPG,Dataset_02_Mendeley,Rhizome Disease Root00119.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00119.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,5e6f7a924fefa32a97e44573dd5676e6,245931
DS02_TR_RHIZOME_Rhizome Healthy Root00112.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00112.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00112.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,45b93a8a5724f357d2105065f9c1eacc,277551
DS02_TR_RHIZOME_Rhizome Disease Root00168.JPG,Dataset_02_Mendeley,Rhizome Disease Root00168.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00168.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,33aca902266dd903a692dd4ea6a74790,157313
DS02_TR_RHIZOME_Rhizome Disease Root00058.JPG,Dataset_02_Mendeley,Rhizome Disease Root00058.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00058.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,747cfea469237e3a5a9ea21f1c03aa10,257246
DS02_TR_RHIZOME_Rhizome Healthy Root00285.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00285.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00285.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,34acd87ff357d2e7a7ab9ee6b83e0174,255528
DS02_TR_RHIZOME_Rhizome Healthy Root00251.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00251.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00251.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,47216d5cf6668f146c9fae8ef6af5ce9,314987
DS02_TR_RHIZOME_Rhizome Disease Root00084.JPG,Dataset_02_Mendeley,Rhizome Disease Root00084.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00084.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,54ff3b614b85d40db527e60c9a2894ad,217329
DS02_TR_RHIZOME_Rhizome Healthy Root00252.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00252.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00252.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,6b270383b9d285f8287191e42b28715f,315105
DS02_TR_RHIZOME_Rhizome Healthy Root00287.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00287.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00287.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,72e2ed01dafd2bb9847a6012beab77fc,266629
DS02_TR_RHIZOME_Rhizome Healthy Root00053.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00053.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00053.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,2a54d70cd000ec649cea75ebd6844257,192965
DS02_TR_RHIZOME_Rhizome Healthy Root00261.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00261.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00261.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,c55b9a3d415d1aebaa5d95176f278e68,301189
DS02_TR_RHIZOME_Rhizome Disease Root00136.JPG,Dataset_02_Mendeley,Rhizome Disease Root00136.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00136.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,30cca9efeb1e96d8b45720ad7ed5a5a5,204307
DS02_TR_RHIZOME_Rhizome Disease Root00146.JPG,Dataset_02_Mendeley,Rhizome Disease Root00146.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00146.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,a05bb895c738715e1483225a6fe689a0,191375
DS02_TR_RHIZOME_Rhizome Healthy Root00250.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00250.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00250.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,90410055b46ed7a79f97325660ba13b6,321686
DS02_TR_RHIZOME_Rhizome Disease Root00073.JPG,Dataset_02_Mendeley,Rhizome Disease Root00073.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00073.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,fdc82ee042f17b9d463e1b0aed506f16,322161
DS02_TR_RHIZOME_Rhizome Disease Root00180.JPG,Dataset_02_Mendeley,Rhizome Disease Root00180.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00180.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,d1bc10c35d53576abed0b0b99115cc08,149788
DS02_TR_RHIZOME_Rhizome Healthy Root00222.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00222.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00222.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,a523e8840dfd4a28a05007afa4a2b20a,326234
DS02_TR_RHIZOME_Rhizome Disease Root00178.JPG,Dataset_02_Mendeley,Rhizome Disease Root00178.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00178.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,e622a475658c3c5c609513b9597a69be,182064
DS02_TR_RHIZOME_Rhizome Healthy Root00134.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00134.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00134.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,409bf8e2d3d437d2c0a7829e7f455072,339688
DS02_TR_RHIZOME_Rhizome Healthy Root00022.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00022.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00022.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,d6a6dd6761f6045d04cb5e89c74e97b5,266558
DS02_TR_RHIZOME_Rhizome Disease Root00031.JPG,Dataset_02_Mendeley,Rhizome Disease Root00031.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00031.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,fabb7031da6f801001881691f04dc1b1,258594
DS02_TR_RHIZOME_Rhizome Healthy Root00139.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00139.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00139.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,cf85a077535198dc1b189c62c9cc7f4d,345579
DS02_TR_RHIZOME_Rhizome Healthy Root00254.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00254.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00254.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,5684981eded55410f6bc69cb4ca65cad,289387
DS02_TR_RHIZOME_Rhizome Disease Root00117.JPG,Dataset_02_Mendeley,Rhizome Disease Root00117.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00117.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,80050419cb5b8b745f6b6e256039458e,197782
DS02_TR_RHIZOME_Rhizome Healthy Root00232.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00232.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00232.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,b8eb14f4abc3db6f7be48c946917bde9,254314
DS02_TR_RHIZOME_Rhizome Healthy Root00300.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00300.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00300.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,6a3a81a7930676a55f968beba35999c9,246698
DS02_TR_RHIZOME_Rhizome Disease Root00176.JPG,Dataset_02_Mendeley,Rhizome Disease Root00176.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00176.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,c3e53fe9b774f627bc3b6d30f210fc1d,185256
DS02_TR_RHIZOME_Rhizome Disease Root00067.JPG,Dataset_02_Mendeley,Rhizome Disease Root00067.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00067.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,994a13f5d2954543de6dd9a1626c4ab2,207940
DS02_TR_RHIZOME_Rhizome Healthy Root00239.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00239.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00239.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,bfa442ebf7b61f1465f9dcd403b36139,379788
DS02_TR_RHIZOME_Rhizome Disease Root00131.JPG,Dataset_02_Mendeley,Rhizome Disease Root00131.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00131.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,01bdcb755e6161c7d8af46081c7c227f,153192
DS02_TR_RHIZOME_Rhizome Healthy Root00278.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00278.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00278.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,2541a5ece65c5c3c418a7f4e9779bf1a,267999
DS02_TR_RHIZOME_Rhizome Healthy Root00035.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00035.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00035.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,4d452a2a2016cb398d1376bde164579e,226668
DS02_TR_RHIZOME_Rhizome Healthy Root00275.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00275.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00275.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,944f6d31a4b3b6f1f94f53f65d5eac2f,275133
DS02_TR_RHIZOME_Rhizome Healthy Root00241.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00241.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00241.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,1423accea385eece65dffe4bab9168fc,336770
DS02_TR_RHIZOME_Rhizome Healthy Root00120.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00120.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00120.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,08575edbc2a2034803e3ad19d7a5bf31,308204
DS02_TR_RHIZOME_Rhizome Healthy Root00264.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00264.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00264.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,3fbd195c020dded2d0d6884769440e48,287814
DS02_TR_RHIZOME_Rhizome Healthy Root00031.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00031.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00031.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,80375ab72703af57dd8753f6c1adbfa3,164379
DS02_TR_RHIZOME_Rhizome Healthy Root00313.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00313.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00313.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,01dea90c2cae3c2dfd94dd470586f8a4,220775
DS02_TR_RHIZOME_Rhizome Healthy Root00188.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00188.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00188.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,66207a601bec225cf490193c165de53c,233926
DS02_TR_RHIZOME_Rhizome Disease Root00135.JPG,Dataset_02_Mendeley,Rhizome Disease Root00135.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00135.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,0cac0addb9616d0bedc1ef82de19af6f,151878
DS02_TR_RHIZOME_Rhizome Disease Root00159.JPG,Dataset_02_Mendeley,Rhizome Disease Root00159.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00159.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,756dcfa0922f83d794a03efa5b6d65f1,175327
DS02_TR_RHIZOME_Rhizome Disease Root00171.JPG,Dataset_02_Mendeley,Rhizome Disease Root00171.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00171.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,c39fd09388dff880ceb431de5bc9ef0c,212370
DS02_TR_RHIZOME_Rhizome Disease Root00105.JPG,Dataset_02_Mendeley,Rhizome Disease Root00105.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00105.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,2e58cb636d273df64356b81d371d298b,208809
DS02_TR_RHIZOME_Rhizome Healthy Root00122.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00122.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00122.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,6608081a95d73c8d364fa6beeda900f3,318693
DS02_TR_RHIZOME_Rhizome Healthy Root00286.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00286.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00286.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,37a6bcd3585ca9fdfc9365ce96712ee0,267862
DS02_TR_RHIZOME_Rhizome Healthy Root00105.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00105.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00105.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,1d02265135e9d22cf6e87e7ee99de13f,277126
DS02_TR_RHIZOME_Rhizome Disease Root00137.JPG,Dataset_02_Mendeley,Rhizome Disease Root00137.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00137.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,ac82d3be6c12903ad66c3ce3329300ab,149552
DS02_TR_RHIZOME_Rhizome Healthy Root00189.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00189.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00189.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,8fff90bd69e2664d32d9f8af26c31585,237907
DS02_TR_RHIZOME_Rhizome Disease Root00152.JPG,Dataset_02_Mendeley,Rhizome Disease Root00152.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00152.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,6b9c28dc12a948aaa3c6f4f09e63974e,153851
DS02_TR_RHIZOME_Rhizome Disease Root00039.JPG,Dataset_02_Mendeley,Rhizome Disease Root00039.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00039.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,72e09a882f251570caf30cd58f6afc08,204393
DS02_TR_RHIZOME_Rhizome Healthy Root00059.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00059.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00059.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,9768153e98191203611221b60929a72d,234490
DS02_TR_RHIZOME_Rhizome Healthy Root00121.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00121.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00121.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,fe9ab1e676d6d8690b6838f426a494fa,322532
DS02_TR_RHIZOME_Rhizome Healthy Root00227.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00227.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00227.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,2879803f0a876b94fbaf8c11ad292f37,355278
DS02_TR_RHIZOME_Rhizome Healthy Root00245.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00245.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00245.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,8f2d74af48211298b5ae6acb928f9e36,328899
DS02_TR_RHIZOME_Rhizome Healthy Root00221.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00221.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00221.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,924b96b35a013da043a349eda6d99fd4,329036
DS02_TR_RHIZOME_Rhizome Healthy Root00074.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00074.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00074.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,de7d374deec745170a428c182d5cafa1,321173
DS02_TR_RHIZOME_Rhizome Healthy Root00142.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00142.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00142.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,9b150c06186e5d437be730a3293f7c2e,344655
DS02_TR_RHIZOME_Rhizome Healthy Root00168.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00168.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00168.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,684efc4e836db92339fde2d99e50ed44,351986
DS02_TR_RHIZOME_Rhizome Healthy Root00167.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00167.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00167.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,98fd41dd313a73fde1534147fb281841,366723
DS02_TR_RHIZOME_Rhizome Healthy Root00309.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00309.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00309.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,0938f6363b37a0f4fa1b7afaf089ba52,225800
DS02_TR_RHIZOME_Rhizome Disease Root00066.JPG,Dataset_02_Mendeley,Rhizome Disease Root00066.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00066.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,dc8ba64b7842de912bba4f3b32b612da,251993
DS02_TR_RHIZOME_Rhizome Disease Root00112.JPG,Dataset_02_Mendeley,Rhizome Disease Root00112.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00112.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,ec20bd4e5a443e11b25b683385aab966,91360
DS02_TR_RHIZOME_Rhizome Disease Root00010.JPG,Dataset_02_Mendeley,Rhizome Disease Root00010.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00010.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,3c689764b5710741f13b609e0d9341b7,223305
DS02_TR_RHIZOME_Rhizome Healthy Root00145.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00145.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00145.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,3d8532a3f151934c88a9210a566ca2a4,337536
DS02_TR_RHIZOME_Rhizome Healthy Root00192.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00192.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00192.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,b8794a97dd3635233f3993d524876b70,285424
DS02_TR_RHIZOME_Rhizome Disease Root00061.JPG,Dataset_02_Mendeley,Rhizome Disease Root00061.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00061.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,41fdd84b0c5cd12da6b40f2738a5fe60,291051
