image_A,image_B,dataset_A,dataset_B,duplicate_type,similarity_score,hamming_distance,class_A,class_B,sha256_A,sha256_B
aphids_disease_(13).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,2e490c1b7c71ec3ac6e4e53b337b9608bfe240b35330fdf3831c663e2dad5d17,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
aphids_disease_(13).jpg,Rhizome Healthy Root00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,2e490c1b7c71ec3ac6e4e53b337b9608bfe240b35330fdf3831c663e2dad5d17,1a182a290d5ec92d08bc0bb7826ce7992966ad9ac025b6731f8d48f1b0071cec
aphids_disease_(133).jpg,Dry Leaf00049.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,0a83d4f9b5f891639756aad29ecebefbe0b5e4c936b7d7bec3684ca3dfe286f1,319d981af9df48246c86314c43f6489c9b8020dccdf45288eeeeef33f9cce8ad
aphids_disease_(132).jpg,Dry Leaf00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,fe03d5a06635141b8e956a1496db5d7ba7c6f7818efdf1a629ac340be6e7edea,bf51d86e769f79565126a609d7663982a5939e707036279be63053b07f71726b
aphids_disease_(132).jpg,Healthy Leaf00032.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Healthy_Leaf,fe03d5a06635141b8e956a1496db5d7ba7c6f7818efdf1a629ac340be6e7edea,85e16dcfec198f4e5cf0472005e99921bf752a1214bbbd68758cbf4cbe4858bd
aphids_disease_(132).jpg,Healthy Leaf00186.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Healthy_Leaf,fe03d5a06635141b8e956a1496db5d7ba7c6f7818efdf1a629ac340be6e7edea,f99497e0754004956fa65209dc0aa94a753bdc8cccaf34066b1286dfb32c2e3a
aphids_disease_(135).jpg,Dry Leaf00049.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,a37d4077250c835699de02a130ec41a3f8cadc15b0f29df3961fd887cca4b82b,319d981af9df48246c86314c43f6489c9b8020dccdf45288eeeeef33f9cce8ad
aphids_disease_(136).jpg,Dry Leaf00049.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,5f320fa3c57aa02485e6ebd74861f3e1d142a9f7693983e8cec4c0d1c5a28c22,319d981af9df48246c86314c43f6489c9b8020dccdf45288eeeeef33f9cce8ad
aphids_disease_(136).jpg,Leaf Blotch00006.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Leaf_Blotch,5f320fa3c57aa02485e6ebd74861f3e1d142a9f7693983e8cec4c0d1c5a28c22,b0975277450bc6f9f338542e47055ab8a8947999d4a87cd8e2097f23af27f392
aphids_disease_(138).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(138).jpg,Dry Leaf00189.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,e9931494175e3e5645f934f7f99fdc81a783ad520fb0078cef333cb05cb65fce
aphids_disease_(138).jpg,Rhizome Disease Root00108.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Disease_Roots,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,fa6b8eb8029c35c84b3dd6988ff45733a0cbc5ba5532d4c88d1db7643118aa4a
aphids_disease_(138).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Disease_Roots,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
aphids_disease_(138).jpg,Rhizome Disease Root00176.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Disease_Roots,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,4f668ea4799377a46be43218163c55f7774abdc0b33fc941041410a16945444d
aphids_disease_(138).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Healthy_Roots,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
aphids_disease_(138).jpg,Rhizome Healthy Root00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Healthy_Roots,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,1a182a290d5ec92d08bc0bb7826ce7992966ad9ac025b6731f8d48f1b0071cec
aphids_disease_(138).jpg,Rhizome Healthy Root00104.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Healthy_Roots,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,c6e84c358fef466d5d651d6badc72f487938a8971667c64a8b9cd6ba4e2a15f6
aphids_disease_(138).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,1c62ac8bf7ad72246ad2acc99c8d0734cf394f10b553fe488d756940b06a04bf,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
aphids_disease_(14).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,f8334d3f31070865c8b7206c65bb51d071b65aa4ae824cdaee2273e120f60852,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
aphids_disease_(14).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,f8334d3f31070865c8b7206c65bb51d071b65aa4ae824cdaee2273e120f60852,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(14).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,f8334d3f31070865c8b7206c65bb51d071b65aa4ae824cdaee2273e120f60852,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
aphids_disease_(14).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,f8334d3f31070865c8b7206c65bb51d071b65aa4ae824cdaee2273e120f60852,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
aphids_disease_(139).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(139).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Disease_Roots,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
aphids_disease_(139).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Healthy_Roots,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
aphids_disease_(139).jpg,Rhizome Healthy Root00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Healthy_Roots,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,1a182a290d5ec92d08bc0bb7826ce7992966ad9ac025b6731f8d48f1b0071cec
aphids_disease_(139).jpg,Rhizome Healthy Root00104.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,c6e84c358fef466d5d651d6badc72f487938a8971667c64a8b9cd6ba4e2a15f6
aphids_disease_(139).jpg,Rhizome Healthy Root00231.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,173ddd1534a3df82138aa24559c71b43a224602176f4c5d40d6408993c002413
aphids_disease_(139).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Healthy_Roots,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
aphids_disease_(139).jpg,Rhizome Healthy Root00233.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Healthy_Roots,e986880396b127ba4cea01df15803f90283516ee66d986efa44132933feccc1e,13232e929bfb4a08007baaee84be3da112a2bc99edada64ba088c98097387c95
aphids_disease_(142).jpg,Dry Leaf00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,a5e3a04c0f19c40a96c33c3ef6a82714966bd9fc0162f80f26e8b0497427275b,bf51d86e769f79565126a609d7663982a5939e707036279be63053b07f71726b
aphids_disease_(143).jpg,Dry Leaf00049.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,8cd58072a8c4ccb9021b8823dbf05030df18b9483ec74380016ddf8f0c8a7f2a,319d981af9df48246c86314c43f6489c9b8020dccdf45288eeeeef33f9cce8ad
aphids_disease_(143).jpg,Leaf Blotch00001.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Leaf_Blotch,8cd58072a8c4ccb9021b8823dbf05030df18b9483ec74380016ddf8f0c8a7f2a,f461942049356cd766f3c3d99a694b69dc0861a87e650f004c6e580385152328
aphids_disease_(145).jpg,Dry Leaf00049.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,4c5c160496775f199d1455a0cf2e699dcbbce888afc03b84f31e8c74ebfea635,319d981af9df48246c86314c43f6489c9b8020dccdf45288eeeeef33f9cce8ad
aphids_disease_(148).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,e2e924ef1cb9a87aa1579c28616bd147408b8b437ab5ee7b5505372c4c5a23b5,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
aphids_disease_(148).jpg,Leaf Blotch00014.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Leaf_Blotch,e2e924ef1cb9a87aa1579c28616bd147408b8b437ab5ee7b5505372c4c5a23b5,45324e4597d6c4cd2bb07e32994d6dfec97bc1ef2c7c55a391c4e93ace1984c3
aphids_disease_(148).jpg,Rhizome Disease Root00119.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Disease_Roots,e2e924ef1cb9a87aa1579c28616bd147408b8b437ab5ee7b5505372c4c5a23b5,3860ca121dc7be8a9b92246d9524d17e1638a64bf917d306d2677a941a170454
aphids_disease_(148).jpg,Rhizome Disease Root00156.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Disease_Roots,e2e924ef1cb9a87aa1579c28616bd147408b8b437ab5ee7b5505372c4c5a23b5,74dd34f67eda302dad349b8f862f8e61b4d47f462574402bc9b266d43335b307
aphids_disease_(148).jpg,Rhizome Healthy Root00265.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,e2e924ef1cb9a87aa1579c28616bd147408b8b437ab5ee7b5505372c4c5a23b5,4c66ee0911137283f61856c4a67a4098d027c8fcfba0175633b01ce66f114c23
aphids_disease_(148).jpg,Rhizome Healthy Root00267.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,e2e924ef1cb9a87aa1579c28616bd147408b8b437ab5ee7b5505372c4c5a23b5,a3e2b48643accc82072c55aa141bea2b21051b8539d1acb10e807cd7c9a99800
aphids_disease_(149).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
aphids_disease_(149).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
aphids_disease_(149).jpg,Dry Leaf00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,bbfb3df38cb3490b790738984ea414551d8babc594859e0349b9edea546188c8
aphids_disease_(149).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
aphids_disease_(149).jpg,Leaf Blotch00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Aphids_Disease,Leaf_Blotch,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,a96b36433507af73e39df1d2ad9989e773b79c0d27ae1ebfbf5ecc18de823a07
aphids_disease_(149).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=5,5,Aphids_Disease,Leaf_Blotch,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
aphids_disease_(149).jpg,Leaf Blotch00010.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Leaf_Blotch,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,3197e2822de599021d133b9768cc32b77177d96d791f65244880d4b84c54b147
aphids_disease_(149).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Disease_Roots,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
aphids_disease_(149).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Disease_Roots,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
aphids_disease_(149).jpg,Rhizome Healthy Root00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Healthy_Roots,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,792099df3f2fb91a62d25fc739635a820e6c5be3fb678f74f5b5b0d40f2c3209
aphids_disease_(149).jpg,Rhizome Healthy Root00231.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Healthy_Roots,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,173ddd1534a3df82138aa24559c71b43a224602176f4c5d40d6408993c002413
aphids_disease_(149).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Healthy_Roots,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
aphids_disease_(149).jpg,Rhizome Healthy Root00302.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Healthy_Roots,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,1b056c0bec593d0fb2c3b1ab4b9d24f80ed054d4ea4c181663cd9794f0288604
aphids_disease_(149).jpg,Rhizome Healthy Root00303.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Healthy_Roots,33beb571c1a1747bc5315d31b6fc4f3ed7b210a41ac081f56cc809a3126f551e,67b3e63120ef420e06cb311a4b97a1c1cb953fa026bae3e4e864d26264f1d837
aphids_disease_(152).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,439ca606053401a1c645e916fb288702c69d7ffd513caf822aef8a1c8260fdce,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
aphids_disease_(152).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,439ca606053401a1c645e916fb288702c69d7ffd513caf822aef8a1c8260fdce,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(152).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,439ca606053401a1c645e916fb288702c69d7ffd513caf822aef8a1c8260fdce,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
aphids_disease_(150).jpg,Leaf Blotch00006.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Leaf_Blotch,4665adfc2878a3bd7c998803af2d56f78505b8bdaed8645b85d67fd606fab9dc,b0975277450bc6f9f338542e47055ab8a8947999d4a87cd8e2097f23af27f392
aphids_disease_(153).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,edc751c0983e265e3aa31222ff08ac76d5622fd718ad1edeb7c3ad1d31f9329c,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(153).jpg,Dry Leaf00189.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,edc751c0983e265e3aa31222ff08ac76d5622fd718ad1edeb7c3ad1d31f9329c,e9931494175e3e5645f934f7f99fdc81a783ad520fb0078cef333cb05cb65fce
aphids_disease_(153).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Healthy_Roots,edc751c0983e265e3aa31222ff08ac76d5622fd718ad1edeb7c3ad1d31f9329c,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
aphids_disease_(153).jpg,Rhizome Healthy Root00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Healthy_Roots,edc751c0983e265e3aa31222ff08ac76d5622fd718ad1edeb7c3ad1d31f9329c,1a182a290d5ec92d08bc0bb7826ce7992966ad9ac025b6731f8d48f1b0071cec
aphids_disease_(153).jpg,Rhizome Healthy Root00104.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Healthy_Roots,edc751c0983e265e3aa31222ff08ac76d5622fd718ad1edeb7c3ad1d31f9329c,c6e84c358fef466d5d651d6badc72f487938a8971667c64a8b9cd6ba4e2a15f6
aphids_disease_(153).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,edc751c0983e265e3aa31222ff08ac76d5622fd718ad1edeb7c3ad1d31f9329c,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
aphids_disease_(154).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,0c8e3b21b37f4e4921f9076f5f7b4ffe8889fdb08f68b27497bbbea57b019602,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
aphids_disease_(154).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,0c8e3b21b37f4e4921f9076f5f7b4ffe8889fdb08f68b27497bbbea57b019602,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(154).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,0c8e3b21b37f4e4921f9076f5f7b4ffe8889fdb08f68b27497bbbea57b019602,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
aphids_disease_(154).jpg,Leaf Blotch00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Leaf_Blotch,0c8e3b21b37f4e4921f9076f5f7b4ffe8889fdb08f68b27497bbbea57b019602,a96b36433507af73e39df1d2ad9989e773b79c0d27ae1ebfbf5ecc18de823a07
aphids_disease_(154).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Leaf_Blotch,0c8e3b21b37f4e4921f9076f5f7b4ffe8889fdb08f68b27497bbbea57b019602,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
aphids_disease_(154).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Rhizome_Disease_Roots,0c8e3b21b37f4e4921f9076f5f7b4ffe8889fdb08f68b27497bbbea57b019602,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
aphids_disease_(154).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,0c8e3b21b37f4e4921f9076f5f7b4ffe8889fdb08f68b27497bbbea57b019602,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
